271S	Aquí todo va de mal en peor. La semana pasada se murió mi tía Jacinta, y el sábado, cuando ya la habíamos enterrado y comenzaba a bajársenos la tristeza, comenzó a llover como nunca.	# Juan Rulfo
272L	El amor de los jóvenes no está en el corazón, sino en los ojos.	# William Shakespeare
273A	La guerra es dolor, y el odio es sufrimiento.	# Hermann Melville
274L	Cien vidas que tuviera, cien padres, cien madres, cien hermanos, cien esposas y cien hijos, ahora mismo los daría todos, si de ello se siguiera la salvación de mi patria.	# Sabino Arana
275S	El peor sufrimiento está en la soledad que lo acompaña.	# André Malraux
276S	Quien al poder se acoja de un malvado, será, en vez de feliz, un desdichado.	# Félix María de Samaniego
277S	Sólo aquello que se ha ido es lo que nos pertenece.	# Jorge Luis Borges
278A	Las antiguas civilizaciones sostenían basarse en el amor o en la justicia. La nuestra se funda en el odio.	# George Orwell
279A	Si quieres hacerte una idea de cómo será el futuro, imagínate una bota aplastando un rostro humano... incesantemente.	# George Orwell
280A	Sabía que era amiga incondicional de la familia, y la señorita Pross no ignoraba tampoco que aquella mujer era la enemiga de los que amaba.	# Charles Dickens
281S	No hay amigos, sólo hay momentos de amistad.	# Jules Renard
282H	Lo repito, aquel período no fue más que una vergüenza terrible, pero también una inmensa felicidad.	# Fiodor Dostoievski
283S	Cuidado con la tristeza. Es un vicio.	# Gustave Flaubert
284H	El entusiasmo es una de las cosas más importantes en la vida.	# Tennessee Williams
285L	-¿Quieres que te ame? -dijo la Golondrina, que no se andaba nunca con rodeos.	# Oscar Wilde
286L	Se puede amar sin sufrir cuando se ama sin enrojecer.	# Alfred de Musset
287H	Feliz quien desprecia la fortuna.	# Séneca
288A	Vuelvo a odiarte. Y también odio a ese monstruo.	# Fiodor Dostoievski
289AF	Mira: ella podría casarse conmigo por agradecimiento, porque así la libraría yo del odio de un hombre. Y a ella le da miedo, miedo de ese hombre.	# Fiodor Dostoievski
290F	Me acobardo; es una locura; pero el caso es que me acobardo.	# Guy de Maupassant
291S	Todo el mundo se me hizo odioso.	# Fiodor Dostoievski
292FS	Moriré -dijo-, debo morir de esta lamentable locura.	# Edgar Allan Poe
293H	Nada hay más bello y que fortalezca más en la vida, que un puro recuerdo.	# Horacio Quiroga
294LS	Pero ¿qué soy ya para él? ¡Menos que nada! Él está encadenado a esa mujer... Fascinado por ella.... dominado.	# Oscar Wilde
295HL	Sus labios eran delgados, pero expresivos. Le sonreí y después subí a mi habitación.	# Juan Manuel Torres Moreno
296S	La depresión es melancolía sin sus encantos.	# Susan Sontag
297H	Vamos, Lorin, aprovecha la ocasión, y danos esta alegría suprema de saberte libre y feliz.	# Alexandre Dumas
298F	Su hija estaba sentada junto a él y cogía la mano de su padre como atemorizada por la escena que presenciaba.	# Charles Dickens
299H	En la oscuridad de la cárcel rodante encontré uno por uno, surgidos de lo hondo de mi fatiga, todos los ruidos familiares de una ciudad que amaba y de cierta hora en la que ocurríame sentirme feliz.	# Albert Camus
300S	Usted que va para allá se dará cuenta.	# Juan Rulfo
301FL	El alma y el pensamiento se ahogan en las habitaciones bajas y estrechas.	# Fiodor Dostoievski
302H	¡Viva la libertad! El sol nunca ha iluminado un logro humano más glorioso.	# Nelson Mandela
303A	Raskolnikof no pudo disimular un gesto de indignación. Sus labios volvieron a sonreír como tantas veces habían sonreído, con una expresión de odio y altivez.	# Fiodor Dostoievski
304L	Y te siento temblar contra mi cuerpo como una luna tiembla en el agua.	# Julio Cortazar
305F	Gil palideció como un difunto y cayó contra las losas del atrio.	# Pedro A de Alarcon
306L	Lo esperaban su tío Rupert con su esposa Burgel y sus dos hijas, unas doncellas macizas y rubicundas de quienes el joven se enamoró de inmediato.	# Isabel Allende
307A	La traición, aun soñada, es detestable.	# Félix María de Samaniego
308HS	La palabra felicidad perdería su significado si no fuese equilibrada por la tristeza.	# Carl Jung
309F	La frase que estaba pronunciando se le quebró en la garganta; y se quedó con la boca abierta, con una mirada espantosa.	# Guy de Maupassant
310H	A mí me tocaba sonreír. ¡Sonreír! Reírme a carcajada limpia, arrancarme los cabellos y dar vueltas por el suelo con gritos de gozo.	# Charles Dickens
311LS	Yo lloro, sabes, lloro a veces por tu amor.	# Juan Rulfo
312F	Pero he aquí que de repente oigo una especie de queja débil, y reconozco que era debida a un terror mortal; no era de dolor ni de pena, ¡oh, no! Era el ruido sordo y ahogado que se eleva del fondo de un alma poseída por el espanto.	# Edgar Allan Poe
313L	La mejor manera de comportarse con una mujer es hacerle el amor si es hermosa, y hacer el amor con otra si es fea.	# Oscar Wilde
314F	Entonces, por encima del tumulto de los bailarines, se escuchó galopar un caballo, pero no se veía caballo alguno, y el joven Pescador tuvo miedo.	# Oscar Wilde
315S	Como la pintura de una pena, un rostro sin corazón.	# Oscar Wilde
316F	El Capitán estaba aterrado por la primera vez de su vida.	# Pedro A de Alarcon
317LS	Detrás de este triste espectáculo de palabras, tiembla indeciblemente la esperanza de que me leas, de que no haya muerto del todo en tu memoria.	# Julio Cortazar
318L	Muy a menudo amamos las cosas y usamos a las personas, cuando deberíamos estar usando las cosas y amando a las personas.	# Abraham Lincoln
319F	De pronto sentí un estremecimiento, no de frío sino un extraño temblor angustioso.	# Guy de Maupassant
320SA	¿Qué he hecho yo para merecer esto? Yo le entregué mi vida entera... Él la tomó... y la perdió... ¡Me siento degradada ante mis mismos ojos! Y me falta el valor... Y me siento cobarde...	# Oscar Wilde
321H	Dormía y soñaba que la vida no era más que alegría. Me desperté y vi que la vida no era más que servir, y el servir era alegría.	# R Tagore
322H	Aquella noche, mientras cenaban, el doctor estuvo bastante alegre.	# Charles Dickens
323F	Ya no dudaba que reposaba al fin dentro de un ataúd.	# Edgar Allan Poe
324A	Se fue con aire enfadado. Hubiese querido retenerle; explicarle que deseaba su simpatía.	# Albert Camus
325F	Vi detrás de mí el resto y amplio sendero, vacío, alto, pavorosamente vacío; y del otro lado se extendía también hasta perderse de vista de modo igualmente solitario y atemorizante.	# Guy de Maupassant
326H	Balbucí no sé qué en respuesta y le tendía mis manos; él las estrechó alegremente entre las suyas.	# Fiodor Dostoievski
327A	¡Reirse de mí, es lo que hace usted continuamente!	# Pedro A de Alarcon
328A	Pero Catalina Nicolaievna continuaba rebelándose, con un odio implacable.	# Fiodor Dostoievski
329F	Su aspecto me aterró; pero todo era preferible a la soledad que había yo soportado tanto tiempo, y acogí su presencia como un alivio.	# Edgar Allan Poe
330F	¡Qué terrible tempestad se desencadenaba!	# Oscar Wilde
331F	Tuve tal angustia en el corazón, el alma y el cuerpo, que me sentí desfallecer y a punto de morir de miedo.	# Guy de Maupassant
332H	Saludé su paso sin saber por qué, pues sentí placer al contemplarlo.	# Guy de Maupassant
333HS	Créeme, hija mía ‑le dijo‑, ha muerto... y, en lugar de esperarle nosotros, él es quien nos espera... de este modo yo soy muy feliz; porque soy el más viejo y, de consiguiente, le veré primero que nadie...	# Alexandre Dumas
334F	Hace rato, cuando pasé por primera vez en esta calle, no encontré nada; pero ahora que regresaba estaba algo ahí. Me asustó.	# Juan Manuel Torres Moreno
335FA	De todos lados se le golpeaba, sin el menor orden o sistema, conforme el odio, espontáneo, salía.	# José Revueltas
336F	Eres un caso difícil. Pero no pierdas la esperanza. Todos se curan antes o después. Al final, te mataremos.	# George Orwell
337F	Puede afirmarse, sin vacilar, que ningún suceso se presta tanto a llevar al colmo de la angustia física y mental como el enterramiento antes de la muerte.	# Edgar Allan Poe
338H	Un amigo es una persona con la que se puede pensar en voz alta.	# Emerson
339F	Tengo continuamente la angustiosa sensación de un peligro que me amenaza, la aprensión de una desgracia inminente o de la muerte que se aproxima, el presentimiento suscitado por el comienzo de un mal aún desconocido que germina en la carne y en la sangre.	# Guy de Maupassant
340F	Y ella agarró la calavera entre sus manos y cuando la luz le dio de lleno la soltó.	# Juan Rulfo
341H	Estaba un poco pálido, pero su mirada tensa y cálída brillaba de felicidad y de energía: yo no le conocía todavía esta expresión.	# Fiodor Dostoievski
342S	Yo nací un día que dios estuvo enfermo.	# César Vallejo
343AF	Entonces quedan los dos en la acera y se miran, el perro con terror, el hombre con odio.	# Albert Camus
344H	Está usted hoy muy alegre. Eso es muy agradable - dijo Ana Andreievna, destacando gravemente cada palabra.	# Fiodor Dostoievski
345L	Hablar de locura de amor es un pleonasmo; el amor en sí ya es locura.	# Heinrich Heine
346H	El comisario se rió de buen grado.	# Eduardo Mendoza
347H	No poseo nombre: pero nací hace dos días. ¿Cómo te llamaré? Soy feliz. Me llamo alegría.	# William Blake
348F	Durante varias semanas pensé en el veneno, y luego en ahogarla, y en el fuego.	# Charles Dickens
349S	El que sabe pensar, pero no sabe cómo expresar lo que piensa, está en el mismo nivel del que no sabe pensar.	# Pericles
350F	Piensa que los demás tienen más miedo que tú.	# Isabel Allende
351L	Finalmente esos labios húmedos, ávidos, rojos, terminaron por bajar cada vez más y supe que buscaban irremediablemente mi sexo.	# Juan Manuel Torres Moreno
352A	Siempre me pareció desde entonces que a11í se mezclaba una cierta alegoría malévola, una especie de odio hacia la espera de las mujeres.	# Fiodor Dostoievski
353H	Esperar una felicidad demasiado grande es un obstáculo para la felicidad.	# Bernard Le Bouvier de Fontenelle
354S	Un solo ser nos falta y todo está despoblado.	# Alphonse de Lamartine
355S	El día está lleno de noche.	# Henri Barbusse
356LS	Hay ocasiones en que no comprendo cómo puede amar a otro hombre, cómo se atreve a amar a otro hombre, cuando yo la amo con un amor tan perfecto, tan profundo, tan inmenso; cuando no conozco más que a ella, ni veo más que a ella, ni pienso más que en ella..	# Goethe
357H	Hay un medio para que usted se salve —dijo Lorin. —¿Seguro? —preguntó Geneviève, cuyos ojos brillaban de alegría.	# Alexandre Dumas
358F	El acusado, a quien todos consideraban ya ahorcado, decapitado y descuartizado, no parecía impresionarse gran cosa ante aquella horrenda acusación.	# Charles Dickens
359L	El amor es la poesía de los sentidos.	# Honoré de Balzac
360S	Fueron pasando los años, y el Gigante se puso viejo y sus fuerzas se debilitaron.	# Oscar Wilde
361L	Amar es desnudarse de los nombres.	# Octavio Paz
362F	Tengo más miedo de nuestros propios errores que de los planes de nuestros enemigos.	# Pericles
363L	Muchas personas piensan que amar es elegir a una mujer y luego casarse con ella. La eligen, he visto cómo lo hacen. Como si fuera posible elegir el amor.	# Julio Cortazar
364AF	¡Llévenselo y amárrenlo un rato, para que padezca, y luego fusílenlo!	# Juan Rulfo
365A	¡Me da usted asco!	# Oscar Wilde
366S	Cada acto al cumplirse, adquiere condición estática equivalente a la muerte.	# José Vasconcelos
367L	Si hay tantas opiniones como cabezas, también se encontrarán tantas maneras de amar como corazones.	# Leon Tolstoi
368H	—Bien —contestó el doctor,— y estoy seguro de que se alegrará de vuestro regreso.	# Charles Dickens
369S	Las canciones se dedican a tapar la tristeza igual que el ruido tapa el silencio. Así que cuando las canciones se acaban, vuelve la tristeza.	# Ray Loriga
370H	Adoro la casa donde he crecido.	# Guy de Maupassant
371F	Volví a mirar de soslayo para comprobar si el ca­dáver seguía allí y advertí con desmayo que así era.	# Eduardo Mendoza
372H	Sé solamente que eso ha sido siempre lo que ha dado nacimiento a la vida viviente, es decir, no libresca y ficticia, sino, al contrario, alegre y sin fastidio.	# Fiodor Dostoievski
373S	-¿Por qué lloras, mamá? -preguntó. -Tu padre ha muerto -le dijo.	# Juan Rulfo
374LS	Oh puertas de tu cuerpo, son nueve y las he abierto todas. Oh puertas de tu cuerpo, son nueve y para mí se han vuelto a cerrar todas.	# Guillaume Apollinaire
375A	Y más irritado de lo que solía estar, el señor Lorry se alejó en su carruaje.	# Charles Dickens
376L	Sabes muy bien que sólo te quiero a ti. ¿Qué importa que alguien me haya amado antes?	# Ernest Hemingway
377A	Cuando nuestro odio es demasiado profundo nos coloca por debajo de aquellos a quienes odiamos.	# François de La Rochefoucauld
378H	Las personas felices no tienen historia.	# Simone de Beauvoir
379A	En su rostro ya no había expresión alguna de buen humor ni de franqueza, sino de reserva, de cólera y de hombre peligroso.	# Charles Dickens
380HS	En nuestras alegrías más expansivas, mantengamos siempre un rincón triste en las profundidades de nuestra alma. Es nuestro refugio, en caso de una alarma repentina.	# Jules Renard
381L	Es amor bien pobre el que puede evaluarse.	# William Shakespeare
382A	Yo sé que usted lo odiaba, padre. Y con razón. El asesinato de su hermano, que según rumores fue cometido por mi hijo.	# Juan Rulfo
383A	A Daru le entro una ira repentina contra aquel hombre, contra todos los hombres y su asquerosa maldad, sus odios incansables, sus locuras sangrientas.	# Albert Camus
384AF	De súbito, una extraña y sorprendente sensación de odio hacia Sonia le traspasó el corazón. Asombrado, incluso aterrado de este descubrimiento inaudito, levantó la cabeza y observó atentamente a la joven.	# Fiodor Dostoievski
385S	Hay que luchar y seguir luchando aunque solo sea previsible la derrota.	# Mao Zedong
386AF	Odio a los hombres que temen a la fuerza de las mujeres.	# Anais Nin
387L	Quiero comer contigo, estar, amar contigo, quiero tocarte, verte.	# Jaime Sabines
